帳號名稱,賣家,價格(USD),價格(TWD),手續費(TWD),總價(TWD),分數,類別,商品連結,幣別,價格分,內容分,內容全文,帳號價值分析,抓取時間
"Global Server: [40 Pokemon Gold Bricks, 5000 Pack Opening Shards, 2400 Challenge Shards], Must include 2 Random Crown Cards + Re",HGPlayers,15.1,483.2,24.16,507.36,49,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1767106015872FP,USD,64.8,38,"Buy Global Server: [40 Pokemon Gold Bricks, 5000 Pack Opening Shards, 2400 Challenge Shards], Must include 2 Random Crown Cards + Re from HGPlayers | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket Global Server: [40 Pokemon Gold Bricks, 5000 Pack Opening Shards, 2400 Challenge Shards], Must include 2 Random Crown Cards + Re 产品信息 交易时间 10分钟 Platform IOS Global Server: [40 Pokemon Gold Bricks, 5000 Pack Opening Shards, 2400 Challenge Shards], Must include 2 Random Crown Cards + Reality Cards 1-6 verified_user 免费保险 14天 1.9M 可用库存 remove add 总额 15.10 USD 立即购买 thumb_up 0.00% 已售出0 HGPlayers 用户等级 89 66 聊天 military_tech 96.75% 完单率 store 加入时间, 2023年7月30日 thumb_up 97.31% 全部评价 Common Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、gold(+14)、pack(+4)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Poké Ball+Arceus)-[IOS/ANDROIND],媒体-01,15.14,484.48,24.22,508.7,62,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1739402062815ZK,USD,64.99,60,"Buy Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Poké Ball+Arceus)-[IOS/ANDROIND] from andre12138 | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Poké Ball+Arceus)-[IOS/ANDROIND] 产品信息 交易时间 10分钟 Platform IOS image 媒体-01 Account information: -Login method:Nintendo/Google -Platform: Android / IOS -------------------------------- If you need to specify cards please click on the media to view the image. -------------------------------- Security Guarantee Daily Login Fresh Account All resources,are legitimately obtained to eliminate getting banned All accounts are tutorial finished and login daily, GUARANTEED 100% safe &amp; legit. All Accounts are Legit rolled/No Interfering Game File. No Modded/Hacked/Duped Involved. 收回 verified_user 免费保险 14天 11 可用库存 remove add 总额 15.14 USD 立即购买 thumb_up 0.00% 已售出0 andre12138 用户等级 124 446 聊天 military_tech 99.55% 完单率 store 加入时间, 2020年5月24日 thumb_up 99.73% 全部评价 Rare Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、gold(+14)、poke gold(+10)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Poké Ball)-[IOS/ANDROIND],媒体-01,15.14,484.48,24.22,508.7,62,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1739402076943HQ,USD,64.99,60,"Buy Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Poké Ball)-[IOS/ANDROIND] from andre12138 | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Poké Ball)-[IOS/ANDROIND] 产品信息 交易时间 10分钟 Platform IOS image 媒体-01 Account information: -Login method:Nintendo/Google -Platform: Android / IOS -------------------------------- If you need to specify cards please click on the media to view the image. -------------------------------- Security Guarantee Daily Login Fresh Account All resources,are legitimately obtained to eliminate getting banned All accounts are tutorial finished and login daily, GUARANTEED 100% safe &amp; legit. All Accounts are Legit rolled/No Interfering Game File. No Modded/Hacked/Duped Involved. 收回 verified_user 免费保险 14天 11 可用库存 remove add 总额 15.14 USD 立即购买 thumb_up 0.00% 已售出0 andre12138 用户等级 124 446 聊天 military_tech 99.55% 完单率 store 加入时间, 2020年5月24日 thumb_up 99.73% 全部评价 Rare Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、gold(+14)、poke gold(+10)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Arceus+Dialga)-[IOS/ANDROIND],媒体-01,15.14,484.48,24.22,508.7,62,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1739402084816AZ,USD,64.99,60,"Buy Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Arceus+Dialga)-[IOS/ANDROIND] from andre12138 | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Arceus+Dialga)-[IOS/ANDROIND] 产品信息 交易时间 10分钟 Platform IOS image 媒体-01 Account information: -Login method:Nintendo/Google -Platform: Android / IOS -------------------------------- If you need to specify cards please click on the media to view the image. -------------------------------- Security Guarantee Daily Login Fresh Account All resources,are legitimately obtained to eliminate getting banned All accounts are tutorial finished and login daily, GUARANTEED 100% safe &amp; legit. All Accounts are Legit rolled/No Interfering Game File. No Modded/Hacked/Duped Involved. 收回 verified_user 免费保险 14天 11 可用库存 remove add 总额 15.14 USD 立即购买 thumb_up 0.00% 已售出0 andre12138 用户等级 124 446 聊天 military_tech 99.55% 完单率 store 加入时间, 2020年5月24日 thumb_up 99.73% 全部评价 Rare Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、gold(+14)、poke gold(+10)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Lunala)-[IOS/ANDROIND],媒体-01,15.14,484.48,24.22,508.7,62,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1739402093075NY,USD,64.99,60,"Buy Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Lunala)-[IOS/ANDROIND] from andre12138 | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Lunala)-[IOS/ANDROIND] 产品信息 交易时间 10分钟 Platform IOS image 媒体-01 Account information: -Login method:Nintendo/Google -Platform: Android / IOS -------------------------------- If you need to specify cards please click on the media to view the image. -------------------------------- Security Guarantee Daily Login Fresh Account All resources,are legitimately obtained to eliminate getting banned All accounts are tutorial finished and login daily, GUARANTEED 100% safe &amp; legit. All Accounts are Legit rolled/No Interfering Game File. No Modded/Hacked/Duped Involved. 收回 verified_user 免费保险 14天 11 可用库存 remove add 总额 15.14 USD 立即购买 thumb_up 0.00% 已售出0 andre12138 用户等级 124 446 聊天 military_tech 99.55% 完单率 store 加入时间, 2020年5月24日 thumb_up 99.73% 全部评价 Rare Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、gold(+14)、poke gold(+10)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Poké Ball+Arceus)-[IOS/ANDROIND],媒体-01,15.14,484.48,24.22,508.7,62,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1739402911944MA,USD,64.99,60,"Buy Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Poké Ball+Arceus)-[IOS/ANDROIND] from andre12138 | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Poké Ball+Arceus)-[IOS/ANDROIND] 产品信息 交易时间 10分钟 Platform Android image 媒体-01 Account information: -Login method:Nintendo/Google -Platform: Android / IOS -------------------------------- If you need to specify cards please click on the media to view the image. -------------------------------- Security Guarantee Daily Login Fresh Account All resources,are legitimately obtained to eliminate getting banned All accounts are tutorial finished and login daily, GUARANTEED 100% safe &amp; legit. All Accounts are Legit rolled/No Interfering Game File. No Modded/Hacked/Duped Involved. 收回 verified_user 免费保险 14天 11 可用库存 remove add 总额 15.14 USD 立即购买 thumb_up 0.00% 已售出0 andre12138 用户等级 124 446 聊天 military_tech 99.55% 完单率 store 加入时间, 2020年5月24日 thumb_up 99.73% 全部评价 Rare Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、gold(+14)、poke gold(+10)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Poké Ball)-[IOS/ANDROIND],媒体-01,15.14,484.48,24.22,508.7,62,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1739402960694WM,USD,64.99,60,"Buy Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Poké Ball)-[IOS/ANDROIND] from andre12138 | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Poké Ball)-[IOS/ANDROIND] 产品信息 交易时间 10分钟 Platform Android image 媒体-01 Account information: -Login method:Nintendo/Google -Platform: Android / IOS -------------------------------- If you need to specify cards please click on the media to view the image. -------------------------------- Security Guarantee Daily Login Fresh Account All resources,are legitimately obtained to eliminate getting banned All accounts are tutorial finished and login daily, GUARANTEED 100% safe &amp; legit. All Accounts are Legit rolled/No Interfering Game File. No Modded/Hacked/Duped Involved. 收回 verified_user 免费保险 14天 11 可用库存 remove add 总额 15.14 USD 立即购买 thumb_up 0.00% 已售出0 andre12138 用户等级 124 446 聊天 military_tech 99.55% 完单率 store 加入时间, 2020年5月24日 thumb_up 99.73% 全部评价 Rare Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、gold(+14)、poke gold(+10)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Arceus+Dialga)-[IOS/ANDROIND],媒体-01,15.14,484.48,24.22,508.7,62,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1739402966970BA,USD,64.99,60,"Buy Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Arceus+Dialga)-[IOS/ANDROIND] from andre12138 | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Arceus+Dialga)-[IOS/ANDROIND] 产品信息 交易时间 10分钟 Platform Android image 媒体-01 Account information: -Login method:Nintendo/Google -Platform: Android / IOS -------------------------------- If you need to specify cards please click on the media to view the image. -------------------------------- Security Guarantee Daily Login Fresh Account All resources,are legitimately obtained to eliminate getting banned All accounts are tutorial finished and login daily, GUARANTEED 100% safe &amp; legit. All Accounts are Legit rolled/No Interfering Game File. No Modded/Hacked/Duped Involved. 收回 verified_user 免费保险 14天 11 可用库存 remove add 总额 15.14 USD 立即购买 thumb_up 0.00% 已售出0 andre12138 用户等级 124 446 聊天 military_tech 99.55% 完单率 store 加入时间, 2020年5月24日 thumb_up 99.73% 全部评价 Rare Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、gold(+14)、poke gold(+10)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Lunala)-[IOS/ANDROIND],媒体-01,15.14,484.48,24.22,508.7,62,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1739402974703XL,USD,64.99,60,"Buy Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Lunala)-[IOS/ANDROIND] from andre12138 | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket Poke Gold*40+Pack hourglass*2800+Wonder hourglass*900+Ex Gold Crown(Solgaleo+Lunala)-[IOS/ANDROIND] 产品信息 交易时间 10分钟 Platform Android image 媒体-01 Account information: -Login method:Nintendo/Google -Platform: Android / IOS -------------------------------- If you need to specify cards please click on the media to view the image. -------------------------------- Security Guarantee Daily Login Fresh Account All resources,are legitimately obtained to eliminate getting banned All accounts are tutorial finished and login daily, GUARANTEED 100% safe &amp; legit. All Accounts are Legit rolled/No Interfering Game File. No Modded/Hacked/Duped Involved. 收回 verified_user 免费保险 14天 11 可用库存 remove add 总额 15.14 USD 立即购买 thumb_up 0.00% 已售出0 andre12138 用户等级 124 446 聊天 military_tech 99.55% 完单率 store 加入时间, 2020年5月24日 thumb_up 99.73% 全部评价 Rare Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、gold(+14)、poke gold(+10)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
[GLOBAL STARTER CROWN MEWTWO+PIKACHU IMMERSIVE EX|LV6,SS1,15.16,485.12,24.26,509.38,55,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1730662337831KP,USD,65.08,49,"Buy [GLOBAL STARTER CROWN MEWTWO+PIKACHU IMMERSIVE EX|LV6 from freaakid | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket [GLOBAL STARTER CROWN MEWTWO+PIKACHU IMMERSIVE EX|LV6 产品信息 交易时间 1小时 Platform Android image SS1 WTS STARTER LV6 CROWN MEWTWO IMMERSIVE PIKACHU LOG GUEST (IL GIVE YOU FULL ACCES) DM FOR ANY QUESTION 收回 verified_user 免费保险 14天 1 可用库存 remove add 总额 15.16 USD 立即购买 thumb_up 0.00% 已售出0 freaakid 用户等级 61 0 聊天 military_tech 97.33% 完单率 store 加入时间, 2024年6月13日 thumb_up 100% 全部评价 Normal Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、immersive(+14)、mewtwo(+6)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
[English] Palkia EX (Crown) + Dialga EX (Crown) | 1000+ Cards | 20+ Poke Gold | 1300+ PH | 400+ CH | All Cards in English,dragonsong,15.16,485.12,24.26,509.38,62,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1741271434914QH,USD,65.08,60,"Buy [English] Palkia EX (Crown) + Dialga EX (Crown) | 1000+ Cards | 20+ Poke Gold | 1300+ PH | 400+ CH | All Cards in English from dragonsong | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket [English] Palkia EX (Crown) + Dialga EX (Crown) | 1000+ Cards | 20+ Poke Gold | 1300+ PH | 400+ CH | All Cards in English 产品信息 交易时间 1小时 Platform Android All Cards in English Languange (No Random Region) 1000+ Cards 20+ Poke Gold 1300+ Pack Hourglass 400+ Challenge Hourglass Login using NIntendo Works for both Android and IOS Fast Delivery 收回 verified_user 免费保险 14天 9.9k 可用库存 remove add 总额 15.16 USD 立即购买 thumb_up 0.00% 已售出0 dragonsong 用户等级 146 16.9k 聊天 military_tech 94.33% 完单率 store 加入时间, 2016年10月14日 thumb_up 97.6% 全部评价 Rare Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、gold(+14)、poke gold(+10)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
[English] Palkia EX (Crown) + Dialga EX (Crown) | 1000+ Cards | 20+ Poke Gold | 1300+ PH | 400+ CH | All Cards in English,dragonsong,15.16,485.12,24.26,509.38,62,中階帳號,https://www.g2g.com/categories/pokemon-tcg-pocket-accounts/offer/G1741271465263WB,USD,65.08,60,"Buy [English] Palkia EX (Crown) + Dialga EX (Crown) | 1000+ Cards | 20+ Poke Gold | 1300+ PH | 400+ CH | All Cards in English from dragonsong | g2g.com | Buy safe TW 成为卖家 登录 / 注册 首页 > 游戏账号 > Pokemon TCG Pocket [English] Palkia EX (Crown) + Dialga EX (Crown) | 1000+ Cards | 20+ Poke Gold | 1300+ PH | 400+ CH | All Cards in English 产品信息 交易时间 1小时 Platform IOS All Cards in English Languange (No Random Region) 1000+ Cards 20+ Poke Gold 1300+ Pack Hourglass 400+ Challenge Hourglass Login using NIntendo Works for both Android and IOS Fast Delivery 收回 verified_user 免费保险 14天 9.9k 可用库存 remove add 总额 15.16 USD 立即购买 thumb_up 0.00% 已售出2 dragonsong 用户等级 146 16.9k 聊天 military_tech 94.33% 完单率 store 加入时间, 2016年10月14日 thumb_up 97.6% 全部评价 Rare Seller G2G是一个全面的游戏相关产品在线市场。我们致力于为游戏社区的利益创新。 © 2026 G2G.com 关于我们 服务条款 协议条款 隐私政策 帮助中心 日间模式",中階帳號；命中關鍵字：crown(+20)、gold(+14)、poke gold(+10)；綜合表現中等，建議比對賣家評價後再決定,2026-04-02T17:43:03
